" TCONST                                    ","DIRECTORS ","PRIMARYTITLE  ","ORIGINALTITLE","STARTYEAR","GENRES"
"tt0227596","nm0913829","Tange Sazen","Tange Sazen","1937",NULL
"tt0228305","nm0784407","Flicker Fever","Flicker Fever","1935","Comedy,Short"
"tt0239733","\N","Novaya rodina","Novaya rodina","1935",NULL
"tt0240954","nm0384830","Dreams of Love","Szerelmi álmok","1935","Drama,Romance"
"tt0248818","nm0786038,nm0655800","Garuda Garvabhangam","Garuda Garvabhangam","1936",NULL
"tt0249714","nm0957538","Ein Lied klagt an","Ein Lied klagt an","1936",NULL
"tt0254250","nm1019504","Dates and Nuts","Dates and Nuts","1937","Comedy,Musical,Short"
"tt0259122","nm0583738","Ça viendra","Ça viendra","1936","Comedy"
"tt0259239","nm0527688","Caçando Feras","Caçando Feras","1936","Comedy,Musical"
"tt0265373","nm0710622","Naganand","Naganand","1935",NULL
"tt0265464","nm0890466,nm0834759","Ora vesela","Ora vesela","1935","Short"
"tt0266304","nm0787429","Barrister's Wife","Barrister's Wife","1935",NULL
"tt0250855","\N","For the Children","For the Children","1937",NULL
"tt0293889","nm0294137","One on the House","One on the House","1937","Comedy,Musical,Short"
"tt0281774","nm0377470","Danmarksfilmen","Danmarksfilmen","1935","Documentary"
"tt0293976","nm0294137","Wedding Yells","Wedding Yells","1937","Comedy,Short"
"tt0304366","\N","Colorful Islands: Madagascar and Seychelles","Colorful Islands: Madagascar and Seychelles","1935","Documentary,Short"
"tt0327630","nm0914923","Dental Follies","Dental Follies","1937","Comedy,Short"
"tt0342943","\N","Romancing Along","Romancing Along","1937","Comedy,Musical,Short"
"tt0333242","nm0784613","Cheshmhaye siah","Cheshmhaye siah","1936",NULL
"tt0344224","nm0473603","Pozdní láska","Pozdní láska","1935","Drama,Romance"
"tt0345087","nm0817069","Crystal Ballet","Crystal Ballet","1937","Documentary,Short"
"tt0390407","nm1505580,nm1506900","Qatl-e-Aam","Qatl-e-Aam","1935",NULL
"tt0345646","nm0376221","Jimmie Lunceford and His Dance Orchestra","Jimmie Lunceford and His Dance Orchestra","1936","Music,Musical,Short"
"tt0364202","\N","America Under Fire","America Under Fire","1937","Documentary,War"
"tt0347894","nm0928108","Romance of Louisiana","Romance of Louisiana","1937","Drama,History,Short"
"tt0420762","nm1680644","Danemon Ban: The Monster Exterminator","Manga: Shojoji no tanuki-bayashi Dan Dan'emon","1935","Animation,Short"
"tt0406700","nm0844546","Desfile atletico del XXV aniversario de la revolución","Desfile atletico del XXV aniversario de la revolución","1935","Documentary,Short"
"tt0406730","nm1591107","El día del trabajo","El día del trabajo","1935","Comedy,Short"
"tt0406827","\N","The Happy Journey to Trenton and Camden","The Happy Journey to Trenton and Camden","1937","Comedy"
"tt0406966","nm0844546","Manifestación anticomunista de Monterrey","Manifestación anticomunista de Monterrey","1936","Documentary,Short"
"tt0418013","\N","Nishane Jung","Nishane Jung","1937",NULL
"tt0948694","nm0443498","Ruf in die Welt","Ruf in die Welt","1936","Documentary,Short"
"tt0436355","nm0901874","Das Geschenk","Das Geschenk","1935","Short"
"tt0479756","nm2028729","Son'nano kirai","Son'nano kirai","1937",NULL
"tt0798863","nm1823259","Maria Bonita","Maria Bonita","1937","Adventure"
"tt0434906","nm0902025","Du bist so schön, Berlinerin","Du bist so schön, Berlinerin","1936","Short"
"tt0455146","nm0433292","Die lange Grete","Die lange Grete","1936","Short"
"tt0481944","nm0938209","Gänseknöchlein","Gänseknöchlein","1937","Short"
"tt0498990","nm1779876","Augenzeugen","Augenzeugen","1937","Short"
"tt0709371","\N","Lisa Minghetti","Lisa Minghetti","1936",NULL
"tt0781510","nm0761304","Stenka Razine","Stenka Razine","1937",NULL
"tt0974573","\N","Hagase tu voluntad","Hagase tu voluntad","1936",NULL
"tt1013914","nm0332531","It Never Rains","It Never Rains","1935","Comedy,Short"
"tt0989083","nm0147902","Tance krakowskie","Tance krakowskie","1935","Documentary,Short"
"tt0025912","nm0176472","Tribu","Tribu","1935","Drama,History,Romance"
"tt1018755","nm0160280","Mr. Widget","Mr. Widget","1935","Comedy,Short"
"tt0026041","nm0627087","The Affair of Susan","The Affair of Susan","1935","Comedy"
"tt0026268","nm0005847","Death Flies East","Death Flies East","1935","Drama"
"tt0026322","\N","Estoril, Praia Elegante","Estoril, Praia Elegante","1936",NULL
"tt0026326","nm0205317","Excuse My Glove","Excuse My Glove","1936","Comedy,Sport"
"tt0026339","nm0597405","La farándula","La farándula","1935",NULL
"tt0026374","nm0460667,nm0281487","For Better or Worser","For Better or Worser","1935","Animation,Comedy,Family"
"tt0026379","nm0153713","The Four Star Boarder","The Four Star Boarder","1935","Comedy,Short"
"tt0026385","nm0045800","Frisco Kid","Frisco Kid","1935","Adventure,Romance"
"tt0026474","nm0332531","His Bridal Sweet","His Bridal Sweet","1935","Comedy,Short"
"tt0026576","nm0350583","A királyné huszárja","A királyné huszárja","1936","Drama"
"tt0029016","nm0216941","Homenaje a las Brigadas de Navarra","Homenaje a las Brigadas de Navarra","1937","Short,War"
"tt0029031","nm0414985","Husaren heraus","Husaren heraus","1937","Comedy"
"tt0029052","nm0449924","Island Captives","Island Captives","1937","Action,Adventure,Crime"
"tt0029095","nm0414985","Die Kronzeugin","Die Kronzeugin","1937","Crime,Drama"
"tt0029125","nm0712730","Lawless Land","Lawless Land","1936","Romance,Western"
"tt0029140","nm0548098","Der letzte Wiener Fiaker","Der letzte Wiener Fiaker","1937","Musical"
"tt0029157","nm0280463","Live, Love and Learn","Live, Love and Learn","1937","Comedy"
"tt0029175","nm0269679","Luck of the Turf","Luck of the Turf","1936","Comedy"
"tt0029179","nm0939992,nm0532561","Madame X","Madame X","1937","Drama"
"tt0029182","nm0056838","Madrid heroico","Madrid heroico","1937","Documentary,Short,War"
"tt0029198","nm0423964","Mamma gifter sig","Mamma gifter sig","1937","Comedy"
"tt0029220","nm0863853","Mateo","Mateo","1937","Drama"
"tt0029290","nm0091380","Mädchen für alles","Mädchen für alles","1937","Comedy"
"tt0029299","nm0850906","Nazar Stodolya","Nazar Stodolya","1937","Drama"
"tt0029326","nm0621540","A Woman's Sorrows","Nyonin aishû","1937","Drama"
"tt0029345","nm0215877","On the Avenue","On the Avenue","1937","Comedy,Musical,Romance"
"tt0029376","nm0397227","Park Avenue Logger","Park Avenue Logger","1937","Action,Drama,Romance"
"tt0029408","nm0006943","Playing the Ponies","Playing the Ponies","1937","Comedy,Short"
"tt0029487","nm0627864","Ridin' the Lone Trail","Ridin' the Lone Trail","1937","Western"
"tt0029504","nm0235066","Rushin' Ballet","Rushin' Ballet","1937","Comedy,Family,Short"
"tt0029519","nm0064415","Said O'Reilly to McNab","Said O'Reilly to McNab","1937","Comedy"
"tt0029598","nm0414985","The Play on the Tenne","Spiel auf der Tenne","1937","Comedy"
"tt0029629","nm0363414","Swing Wedding","Swing Wedding","1937","Animation,Short"
"tt0029694","nm0102908","Trouble in Texas","Trouble in Texas","1937","Western"
"tt0029721","nm0109264","Gli uomini non sono ingrati","Gli uomini non sono ingrati","1937","Comedy"
"tt0029768","nm0257638","Whistling Bullets","Whistling Bullets","1937","Action,Drama,Western"
"tt0029769","nm0342417","White Bondage","White Bondage","1937","Drama"
"tt0029791","nm0245385","Woman-Wise","Woman-Wise","1937","Crime,Drama,Romance"
"tt0030645","nm0453245","Quick Money","Quick Money","1937","Comedy"
"tt0026578","nm0482742,nm0955072","Knockout - Ein junges Mädchen, ein junger Mann","Knockout - Ein junges Mädchen, ein junger Mann","1935","Comedy,Drama"
"tt0026626","nm0117932,nm0292919","Liebeslied","Liebeslied","1935",NULL
"tt0026680","nm0886377","Der Mann mit der Pranke","Der Mann mit der Pranke","1935","Crime,Romance"
"tt0026718","nm0825596","Mimi","Mimi","1935","Drama,Romance"
"tt0026721","nm0258015","Miss Pacific Fleet","Miss Pacific Fleet","1935","Comedy,Romance"
"tt0026759","nm0166700","Phantom Ship","The Mystery of the Mary Celeste","1935","Drama,Horror,Mystery"
"tt0026763","nm0091380,nm0611124","Ein Mädel aus guter Familie","Ein Mädel aus guter Familie","1935",NULL
"tt0026771","nm0712748","Never Too Late","Never Too Late","1935","Crime,Drama"
"tt0026817","nm0404431","On Probation","On Probation","1935","Drama"
"tt0026959","nm0292134","Rustler's Paradise","Rustler's Paradise","1935","Action,Drama,Western"
"tt0026963","nm0621540","Saakasu goningumi","Saakasu goningumi","1935",NULL
"tt0026974","nm0016414","El secreto de Ana María","El secreto de Ana María","1936",NULL
"tt0027037","nm0250038","Squibs","Squibs","1935","Comedy,Musical,Romance"
"tt0027061","nm0281487","Swat the Fly","Swat the Fly","1935","Animation,Short"
"tt0027062","nm0596410","Swedenhielms Family","Swedenhielms","1935","Comedy,Drama"
"tt0027149","nm0774072","Die törichte Jungfrau","Die törichte Jungfrau","1935",NULL
"tt0027187","nm0282549","We're Only Human","We're Only Human","1935","Crime,Drama"
"tt0027237","nm0455938","Yukinojô henge: Daiippen dainihen","Yukinojô henge: Daiippen dainihen","1935","Drama"
"tt0027278","nm0327415","Alô Alô Carnaval","Alô Alô Carnaval","1936","Comedy,Musical"
"tt0027305","nm0628345","Arbor Day","Arbor Day","1936","Comedy,Family,Short"
"tt0027379","\N","Bom Jesus de Braga","Bom Jesus de Braga","1936","Documentary"
"tt0027428","nm0189076,nm0568915","The Case of the Black Cat","The Case of the Black Cat","1936","Crime,Drama,Mystery"
"tt0027444","nm0160280","The Chemist","The Chemist","1936","Comedy,Short"
"tt0027495","nm0763798","Dancing Feet","Dancing Feet","1936","Comedy,Music"
"tt0027501","nm0006943","The Dark Hour","The Dark Hour","1936","Comedy,Crime,Drama"
"tt0027505","nm0386785","Murder on the Set","Death on the Set","1935","Mystery"
"tt0027527","nm0782682","Dimples","Dimples","1936","Family,Musical"
"tt0027582","nm0345997","Estampas guerreras. Número 1","Estampas guerreras. Número 1","1937","Documentary,Short,War"
"tt0027584","nm0864006","Every Saturday Night","Every Saturday Night","1936","Comedy"
"tt0027677","nm0191899","Girls' Dormitory","Girls' Dormitory","1936","Drama,Romance"
"tt0027704","nm0749596","Guerra en el campo","Guerra en el campo","1936","Documentary,Short,War"
"tt0027728","nm0071560","Heir to Trouble","Heir to Trouble","1935","Action,Adventure,Music"
"tt0027749","nm0556737","Man of Affairs","His Lordship","1936","Adventure,Comedy,Romance"
"tt0027773","nm0281487","I Can't Escape from You","I Can't Escape from You","1936","Animation,Music,Short"
"tt0027863","nm0006943","Lady Luck","Lady Luck","1936","Comedy,Crime,Drama"
"tt0027869","nm0782707","The Last of the Mohicans","The Last of the Mohicans","1936","Adventure,Drama,History"
"tt0027901","nm0107543","Living Dangerously","Living Dangerously","1936","Crime,Drama,Thriller"
"tt0027915","nm0125636","The Luckiest Girl in the World","The Luckiest Girl in the World","1936","Comedy"
"tt0027925","nm0655065","Street of Shadows","Mademoiselle Docteur","1937","Drama,Romance,Thriller"
"tt0027976","nm0437414","Mixed Magic","Mixed Magic","1936","Comedy,Short"
"tt0028002","nm0567757","The Murder of Dr. Harrigan","The Murder of Dr. Harrigan","1936","Mystery"
"tt0028035","nm0281487","No Other One","No Other One","1936","Animation,Music,Short"
"tt0028050","nm0698839","O strannostyakh lyubvi","O strannostyakh lyubvi","1936","Comedy,Romance"
"tt0028068","nm0671501","The Oregon Trail","The Oregon Trail","1936","Western"
"tt0028086","nm0591913","Parivartan","Parivartan","1936",NULL
"tt0028207","nm0886754","Rose-Marie","Rose-Marie","1936","Adventure,Drama,Musical"
"tt0028232","nm0783461","Secret Patrol","Secret Patrol","1936","Action,Adventure,Romance"
"tt0028294","nm0101466,nm0281487","The Spinach Roadster","The Spinach Roadster","1936","Animation,Comedy,Family"
"tt0028389","nm0360253,nm0363414,nm0271909","To Spring","To Spring","1936","Animation,Musical,Short"
"tt0028515","nm0482742","Wo die Lerche singt","Wo die Lerche singt","1936","Comedy"
"tt0028612","nm0699784","Barrios bajos","Barrios bajos","1937","Drama"
"tt0028639","nm0809467","Blazing Sixes","Blazing Sixes","1937","Romance,Western"
"tt0028680","nm0006943","Calling All Doctors","Calling All Doctors","1937","Comedy,Short"
"tt0028738","nm0109766","El congreso Internacional de los escritores en defensa de la Cultura","El congreso Internacional de los escritores en defensa de la Cultura","1937","Documentary,Short,War"
"tt0028762","nm0496505","A Dangerous Adventure","A Dangerous Adventure","1937","Drama"
"tt0028773","nm0943758","Dead End","Dead End","1937","Crime,Drama,Film-Noir"
"tt0028793","nm0896533","A Doctor's Diary","A Doctor's Diary","1937","Drama,Romance"
"tt0028831","nm0273203","En busca de una canción","En busca de una canción","1937","Comedy"
"tt0028832","nm0702738","En la brecha","En la brecha","1937","Short,War"
"tt0028840","nm0306213,nm0487945","España vieja","España vieja","1937","Documentary,Short,War"
"tt0028851","nm0552871","Fanny Elssler","Fanny Elssler","1937","Drama,History,Music"
"tt0028895","nm0496505","The Frame-Up","The Frame-Up","1937","Crime,Drama,Romance"
"tt0028911","nm0789583","The Future's in the Air","The Future's in the Air","1937","Documentary,Short"
"tt0026050","nm0760088","L'albergo della felicità","L'albergo della felicità","1936",NULL
"tt0026057","nm0006943","Alimony Aches","Alimony Aches","1935","Comedy,Short"
"tt0026151","nm0454790","Buddy the Gee Man","Buddy the Gee Man","1935","Animation,Comedy,Family"
"tt0026153","nm0454790","Buddy's Lost World","Buddy's Lost World","1935","Animation,Comedy,Family"
"tt0026184","nm0002031","The Case of the Curious Bride","The Case of the Curious Bride","1935","Comedy,Crime,Drama"
"tt0129430","nm0843636","The Vow","Tkies khaf","1937","Drama"
"tt0127481","\N","A Caminho das Colónias","A Caminho das Colónias","1937","Documentary"
"tt0127550","\N","Fabricação de Cerveja","Fabricação de Cerveja","1936","Documentary"
"tt0127555","\N","Ferro e Fumo","Ferro e Fumo","1936","Documentary"
"tt0127597","\N","IX Ano da Revolução Nacional","IX Ano da Revolução Nacional","1936","Documentary"
"tt0127599","\N","Ilha da Madeira","Ilha da Madeira","1937","Documentary"
"tt0127735","\N","Porto Covo Visto do Mar","Porto Covo Visto do Mar","1936","Documentary"
"tt0127942","\N","Um Bota-Abaixo na Ria de Aveiro","Um Bota-Abaixo na Ria de Aveiro","1936","Documentary"
"tt0128050","\N","Arouca e Castelo de Paiva","Arouca e Castelo de Paiva","1936","Documentary"
"tt0128074","nm0896675","Belém","Belém","1936","Documentary"
"tt0128094","nm0210280","O Campo Que Nos Chama","O Campo Que Nos Chama","1937","Documentary"
"tt0128096","\N","Caramulo","Caramulo","1936","Documentary"
"tt0128105","nm0896675","Castelo de Leiria","Castelo de Leiria","1936","Documentary"
"tt0128159","\N","Desfile da Mocidade e da Legião","Desfile da Mocidade e da Legião","1937","Documentary"
"tt0128197","\N","Exercícios de Legionários","Exercícios de Legionários","1937","Documentary"
"tt0128396","nm0578933","Passeio do Auto-Club Médico Português","Passeio do Auto-Club Médico Português","1937","Documentary"
"tt0128403","\N","Pesca da Sardinha na Praia Furadouro","Pesca da Sardinha na Praia Furadouro","1936","Documentary"
"tt0128427","nm0578933","Quarto Comboio Automóvel","Quarto Comboio Automóvel","1937","Documentary"
"tt0128864","nm0896675","Óbidos Medieval","Óbidos Medieval","1937","Documentary"
"tt0128999","nm0339548","Cocktail","Cocktail","1937",NULL
"tt0132530","nm0712730","Stage Frights","Stage Frights","1935","Comedy,Short"
"tt0138341","nm0520419","Calling All Curtains","Calling All Curtains","1937","Comedy,Short"
"tt0140277","nm0782703","1A in Upper Bavaria","IA in Oberbayern","1937",NULL
"tt0141134","nm0319013,nm0658476","The Goose That Laid the Golden Egg","The Goose That Laid the Golden Egg","1936","Animation,Comedy,Family"
"tt0142687","nm0487237","Night Life of the Bugs","Night Life of the Bugs","1936","Animation,Short"
"tt0142936","nm0487237","Two Little Lambs","Two Little Lambs","1935","Animation,Short,Sport"
"tt0143771","nm0128344","Noites Cariocas","Noites Cariocas","1936","Comedy"
"tt0148848","nm0204190","The Shoemaker and the Elves","The Shoemaker and the Elves","1935","Animation,Fantasy,Short"
"tt0149002","nm0250038","Song of the Forge","Song of the Forge","1937","Musical"
"tt0151610","nm0319013,nm0658476","Molly Moo-Cow and Rip Van Wrinkle","Molly Moo-Cow and Rip Van Wrinkle","1935","Animation,Short"
"tt0151844","nm0856056,nm0608487","Opera Night","Opera Night","1935","Animation,Short"
"tt0152323","\N","Scrappy's Band Concert","Scrappy's Band Concert","1937","Animation,Comedy,Short"
"tt0124967","nm0649910","Ja alla oli tulinen järvi","Ja alla oli tulinen järvi","1937","Drama"
"tt0125701","nm0322551,nm0134831","The Circle of Death","The Circle of Death","1935","Western"
"tt0126381","\N","The Last Wilderness","The Last Wilderness","1935","Action,Sport"
"tt0135601","nm0160280","Pink Lemonade","Pink Lemonade","1936","Comedy,Musical,Short"
"tt0135645","nm0359310","Second Bureau","Second Bureau","1936","Drama,Romance"
"tt0148455","nm0412650","Mary's Little Lamb","Mary's Little Lamb","1935","Animation,Comedy,Short"
"tt0154807","nm0213940","The Virgin Bride","Mademoiselle ma mère","1937","Comedy"
"tt0129847","nm0656860","Corèthre","Corèthre","1935","Short"
