" TCONST                                    ","DIRECTORS ","PRIMARYTITLE  ","ORIGINALTITLE","STARTYEAR","GENRES"
"tt0031369","nm0484645","The Girl and the Gambler","The Girl and the Gambler","1939","Comedy,Drama,Romance"
"tt0031383","nm0355284","Good Girls Go to Paris","Good Girls Go to Paris","1939","Comedy"
"tt0031432","nm0257068","Ein hoffnungsloser Fall","Ein hoffnungsloser Fall","1939","Comedy"
"tt0031538","nm0354329","Eine kleine Nachtmusik","Eine kleine Nachtmusik","1939","Music,Romance"
"tt0031565","nm0176699","Let Freedom Ring","Let Freedom Ring","1939","Drama,Musical,Romance"
"tt0031633","nm0408348","Mazô","Mazô","1938",NULL
"tt0031675","nm0151404","Mr. Chedworth Steps Out","Mr. Chedworth Steps Out","1939","Comedy,Crime,Drama"
"tt0031698","nm0059106","My Son Is Guilty","My Son Is Guilty","1939","Action,Adventure,Crime"
"tt0031749","nm0005062","Old Glory","Old Glory","1939","Animation,Drama,Family"
"tt0031758","nm0691283","One Dark Night","One Dark Night","1939","Comedy,Music"
"tt0031760","nm0411208","One Mother's Family","One Mother's Family","1939","Animation,Comedy,Family"
"tt0031830","nm0881239","Punahousut","Punahousut","1939","Comedy"
"tt0031840","nm0478303","Rasputin","La tragédie impériale","1938","Biography,Drama,History"
"tt0031930","nm0734845","Sjöcharmörer","Sjöcharmörer","1939","Comedy"
"tt0031940","nm0712748","Smoky Trails","Smoky Trails","1939","Western"
"tt0031995","nm0485943,nm0782682","Susannah of the Mounties","Susannah of the Mounties","1939","Drama,Family,Romance"
"tt0032015","nm0124877","That's Right - You're Wrong","That's Right - You're Wrong","1939","Comedy,Music"
"tt0032028","nm0245385","The Three Musketeers","The Three Musketeers","1939","Action,Adventure,Comedy"
"tt0032047","nm0356931","Torture Ship","Torture Ship","1939","Horror,Sci-Fi"
"tt0032050","nm0701576","Tractor Drivers","Traktoristy","1939","Comedy,Drama,Romance"
"tt0032079","nm0385193","Die unheimlichen Wünsche","Die unheimlichen Wünsche","1939",NULL
"tt0032086","nm0233091","On His Own","V lyudyakh","1939","Biography,Drama"
"tt0032089","nm0406591,nm0377613","Valfångare","Valfångare","1939","Drama"
"tt0032114","nm0329574,nm0615868","Way Down South","Way Down South","1939","Action,Music"
"tt0032144","nm0101466,nm0281487","Wotta Nitemare","Wotta Nitemare","1939","Animation,Comedy,Family"
"tt0033156","nm0041678","Thou Shalt Not Kill","Thou Shalt Not Kill","1939","Crime,Drama,Romance"
"tt0129072","\N","Exercícios do Batalhão Número 10 da Legião Portuguesa","Exercícios do Batalhão Número 10 da Legião Portuguesa","1939","Documentary"
"tt0127540","\N","Ericeira","Ericeira","1937","Documentary"
"tt0128198","\N","Os Exercícios dos Graduados da Legião Portuguesa no Campo do Jockey","Os Exercícios dos Graduados da Legião Portuguesa no Campo do Jockey","1937","Documentary"
"tt0128359","nm0578933","Monumentos de Santarém","Monumentos de Santarém","1937","Documentary"
"tt0128437","nm0592056","Reguengos de Monsaraz","Reguengos de Monsaraz","1937","Documentary"
"tt0128461","\N","Serra da Estrela","Serra da Estrela","1937","Documentary"
"tt0138111","nm0153713","Static in the Attic","Static in the Attic","1939","Comedy,Short"
"tt0132108","\N","Das Ehesanatorium","Das Ehesanatorium","1938",NULL
"tt0142254","nm0487237","Duck Hunt","Duck Hunt","1937","Animation,Short"
"tt0142871","nm0487237","The Steel Workers","The Steel Workers","1937","Animation,Short"
"tt0142928","nm0487237","Trailer Thrills","Trailer Thrills","1937","Animation,Short"
"tt0147992","nm0323700","Chips","Chips","1938","Musical"
"tt0148328","nm0204190","Indian Serenade","Indian Serenade","1937","Animation,Romance,Short"
"tt0169060","nm0294758","Muz z neznáma","Muz z neznáma","1939","Drama"
"tt0151651","nm0522772","Movie Phoney News","Movie Phoney News","1938","Animation,Short"
"tt0151838","nm0522772","The One-Armed Bandit","The One-Armed Bandit","1939","Animation,Short"
"tt0152715","nm0409157","Svanda dudák","Svanda dudák","1937",NULL
"tt0154454","nm0888782","Een engel van een man","Een engel van een man","1939","Comedy"
"tt0166074","nm0826452","Am seidenen Faden","Am seidenen Faden","1938",NULL
"tt0174457","nm0777706","All Aboard","All Aboard","1937","Musical,Short"
"tt0174723","nm0777706","Hawaiian Capers","Hawaiian Capers","1937","Comedy,Music,Short"
"tt0174738","nm0777706","High-Jack 'n the Show","High-Jack 'n the Show","1938","Musical,Short"
"tt0177981","nm0023813","Poor Perez","El pobre Pérez","1937",NULL
"tt0179325","nm0755509","Maiskaya noch","Maiskaya noch","1938",NULL
"tt0179707","nm0102424","The Adventurous Captain","El capitán aventurero","1939","Adventure,Musical,Romance"
"tt0194756","nm0955820","Tears of a Mother","Cimu qu","1937",NULL
"tt0194817","nm0595768","12 Women","Doce mujeres","1939",NULL
"tt0195439","nm0595768","The Last Meeting","El último encuentro","1938",NULL
"tt0199798","nm0288408","Nace un amor","Nace un amor","1938",NULL
"tt0214025","nm0557630,nm0222222","Punjab Lancers","Punjab Lancers","1937",NULL
"tt0214203","nm0220820","Toofani Toli","Toofani Toli","1937",NULL
"tt0215206","nm0745890,nm0609764","The Star Reporter in Hollywood","The Star Reporter in Hollywood","1937","Music,Short"
"tt0218573","\N","Salute to Valour","Salute to Valour","1937","Documentary"
"tt0219950","nm0013605","Glorious Nights","Noches de gloria","1938","Drama"
"tt0220994","nm0703528","Wandering Bird","Ave sin rumbo","1937","Drama"
"tt0151291","nm0487237","The Lamp Lighter","The Lamp Lighter","1938","Animation,Short"
"tt0154729","nm0052331","Khana","Khana","1938",NULL
"tt0154758","nm0045943","Ladies Only","Ladies Only","1939",NULL
"tt0172274","nm0460033","Ctyri lidé, jedna rec","Ctyri lidé, jedna rec","1939",NULL
"tt0174945","nm0777706","Music & Models","Music & Models","1938","Musical,Short"
"tt0175117","nm0777706","Rhythm Cafe","Rhythm Cafe","1938","Comedy,Musical,Short"
"tt0185391","nm0160108","Josette","Josette","1937",NULL
"tt0190961","nm0423329","S.O.S. Mediterranean","Alerte en Méditerranée","1938","Adventure,Crime,Thriller"
"tt0191288","nm0701782","Monsieur Breloque a disparu","Monsieur Breloque a disparu","1938","Comedy"
"tt0193325","nm0477087","Modeng Wu Dalan","Modeng Wu Dalan","1937","Comedy"
"tt0200288","nm0266691","Winterreise durch Südmandschurien","Winterreise durch Südmandschurien","1938","Documentary,Short"
"tt0201306","nm0812150","The Good Doctor","El viejo doctor","1939",NULL
"tt0202042","nm0131891","Une de la cavalerie","Une de la cavalerie","1938",NULL
"tt0205569","nm0955820,nm2119976,nm2737234","Vistas of Art","Yi hai feng guang","1937",NULL
"tt0216395","nm0348136","Wahri Duniya","Wahri Duniya","1937",NULL
"tt0216784","nm0134383","Gosse de riche","Gosse de riche","1938",NULL
"tt0226157","nm0329574","Morning, Judge","Morning, Judge","1937","Comedy,Short"
"tt0237065","nm0586120","CFR - o simfonie a muncii","CFR - o simfonie a muncii","1938",NULL
"tt0169357","nm0379092","Valley of Terror","Valley of Terror","1937","Action,Romance,Western"
"tt0247723","nm0478171","Der Stammbaum des Dr. Pistorius","Der Stammbaum des Dr. Pistorius","1939",NULL
"tt0241894","nm0591913","Rikshawala","Rikshawala","1938",NULL
"tt0250428","nm0537222","A Man to Kill","L'homme à abattre","1937","Thriller"
"tt0255824","nm0700386","Balaji","Balaji","1939",NULL
"tt0259707","nm0945481","Uruwashiki shuppatsu","Uruwashiki shuppatsu","1939","Drama,Family"
"tt0264031","nm0805623","Soud bozí","Soud bozí","1938","Drama"
"tt0270187","nm2536710","Zhongguo Taishan li xian ji","Zhongguo Taishan li xian ji","1939","Adventure"
"tt0276206","nm0901737","The Love of the Mad","El hub el morestani","1937","Comedy,Romance"
"tt0250957","nm0537881","Nights in Andalusia","Andalusische Nächte","1938","Drama"
"tt0261875","\N","On the Spot","On the Spot","1938","Crime,Drama"
"tt0263795","nm1150360","Niji tatsu oka","Niji tatsu oka","1938",NULL
"tt0276606","nm0545878,nm0436304","Vimochanam","Vimochanam","1939",NULL
"tt0277979","nm0008550","Radio Candelario","Radio Candelario","1939","Comedy,Musical"
"tt0280961","nm0019328","Mountains People","Mountains People","1938","Documentary"
"tt0281009","nm0090271","Omar and Jamila","Omar wa Jamila","1938","Drama,Romance"
"tt0281106","nm0594635","The Sporting Fellow","El radi","1938","Comedy,Sport"
"tt0347358","nm1293347","Konjicke preponske trke u Beogradu","Konjicke preponske trke u Beogradu","1938","Documentary"
"tt0286004","nm0470463","Robert i Bertrand","Robert i Bertrand","1938","Comedy"
"tt0292458","nm0487237","Boy Meets Dog","Boy Meets Dog","1938","Animation,Comedy,Family"
"tt0292477","\N","Community Sing: Series 1, No. 5","Community Sing: Series 1, No. 5","1937","Music,Short"
"tt0292478","\N","Community Sing: Series 2, No. 1","Community Sing: Series 2, No. 1","1937","Music,Short"
"tt0293476","nm0745890","Orrin Tucker and His Orchestra","Orrin Tucker and His Orchestra","1938","Music,Short"
"tt0305890","\N","Niels Bohr","Niels Bohr","1937","Documentary"
"tt0310340","\N","We Work Again","We Work Again","1937","Documentary,Short"
"tt0327752","nm0160280","Fun's Fun","Fun's Fun","1937","Comedy,Short"
"tt0345101","nm0744954","Dancing on the Ceiling","Dancing on the Ceiling","1937","Musical,Short"
"tt0308078","nm0258477","Les bâtisseurs","Les bâtisseurs","1938","Documentary"
"tt0314717","nm0684518","Spiel der Wellen","Spiel der Wellen","1939","Short"
"tt0326326","nm0525677","Ucena","Ucena","1939",NULL
"tt0334782","nm1251798","Jesenice Steelworks","Zelezarna Jesenice","1938","Documentary,Short"
"tt0344177","nm0745890","Bob Crosby and His Orchestra","Bob Crosby and His Orchestra","1938","Music,Short"
"tt0344367","nm0777057","Sport Thrills: Ski Thrills","Sport Thrills: Ski Thrills","1938","Documentary,Short"
"tt0344377","nm0715669","Steel: Man's Servant","Steel: Man's Servant","1938","Documentary,Short"
"tt0408206","nm1597569","Soñar","Soñar","1938","Drama,Short"
"tt0383511","\N","Modern Youth","Modern Youth","1937",NULL
"tt0390655","\N","Zinda Bhoot","Zinda Bhoot","1937",NULL
"tt0407270","nm0189902","Turn Round","Turn Round","1937","Drama"
"tt0413660","nm1044501","After Dinner","After Dinner","1938","Music,Short"
"tt0414526","nm1044501","So Much to Do","So Much to Do","1938","Music"
"tt0359596","nm0270765","Let's Talk Turkey","Let's Talk Turkey","1939","Comedy,Short"
"tt0483801","nm0548843","Shadow of Death","Shadow of Death","1939","Crime,Short"
"tt0416663","\N","Cornelius","Cornelius","1938",NULL
"tt0418099","\N","Rehearsal for a Drama","Rehearsal for a Drama","1939",NULL
"tt0433766","nm0793622","Ai yori ai e","Ai yori ai e","1938","Drama"
"tt0445167","nm0901874","Aber mein lieber Herr Neumann","Aber mein lieber Herr Neumann","1938","Short"
"tt0461741","\N","Anak ng pari","Anak ng pari","1937","Drama"
"tt0481942","\N","Der Fußball","Der Fußball","1937","Short"
"tt0419285","nm0634582","Zoku aizen katsura","Zoku aizen katsura","1939",NULL
"tt0420011","\N","A Night at the Hardcastles","A Night at the Hardcastles","1939","Comedy"
"tt0425948","\N","The Day Is Gone","The Day Is Gone","1939",NULL
"tt0435344","nm1779920,nm1779898","Ryukyu no mingei","Ryukyu no mingei","1939","Documentary,Short"
"tt1008955","nm0823864","Screen Snapshots Series 18, No. 6","Screen Snapshots Series 18, No. 6","1939","Documentary,Short"
"tt0896804","nm1031793,nm2806710","Dolores","Dolores","1938",NULL
"tt0896849","nm0817069","Return of the Buffalo","Return of the Buffalo","1938","Short"
"tt1032251","\N","Spreehafen Berlin","Spreehafen Berlin","1937","Short"
"tt1032851","nm1954454","Arbeitsmaiden helfen","Arbeitsmaiden helfen","1938","Short"
"tt0499474","nm1663006","Festive Nuremberg","Festliches Nürnberg","1937","Documentary,History,Short"
"tt0791538","nm1833168","Nang magulo ang Maynila","Nang magulo ang Maynila","1937",NULL
"tt0807045","nm0794982","Sohni Mahiwal","Sohni Mahiwal","1939",NULL
"tt1024235","nm2627088","Riesen deutscher Käferwelt","Riesen deutscher Käferwelt","1938","Short"
"tt1008956","nm0823864","Screen Snapshots Series 18, No. 8","Screen Snapshots Series 18, No. 8","1939","Documentary,Short,Sport"
"tt0127473","\N","Brigada Naval","Brigada Naval","1937","Documentary"
"tt0020654","nm0618034","Such Is Life","Así es la vida","1939",NULL
"tt0030429","nm0531674","Meet Mr. Penny","Meet Mr. Penny","1938","Comedy"
"tt0030458","nm0133153","La grande luce - Montevergine","La grande luce - Montevergine","1939","Drama"
"tt0030519","nm0593632","Old Mother Riley in Paris","Old Mother Riley in Paris","1938","Comedy"
"tt0030526","nm0285946","One Wild Night","One Wild Night","1938","Comedy,Crime"
"tt0030557","nm0657535","Departure","Partire","1938",NULL
"tt0030664","nm0172485","Reformatory","Reformatory","1938","Action,Adventure,Crime"
"tt0030734","nm0454734","Sexton Blake and the Hooded Terror","Sexton Blake and the Hooded Terror","1938","Crime,Thriller"
"tt0030765","nm0484645","Smashing the Rackets","Smashing the Rackets","1938","Crime,Drama"
"tt0030785","nm0170973","Squadron of Honor","Squadron of Honor","1938","Action,Crime,Drama"
"tt0030800","nm0949597","The Storm","The Storm","1938","Action,Adventure,Drama"
"tt0030864","nm0782682","Three Blind Mice","Three Blind Mice","1938","Comedy"
"tt0030887","nm0861703","The Toy Wife","The Toy Wife","1938","Drama,History,Romance"
"tt0030902","nm0909436","Två år i varje klass","Två år i varje klass","1938","Comedy"
"tt0030917","nm0137588","Unusual Occupations","Unusual Occupations","1938","Documentary,Short"
"tt0031027","nm0558127","L'albergo degli assenti","L'albergo degli assenti","1939","Mystery,Thriller"
"tt0031054","nm0003373","Arrest Bulldog Drummond","Arrest Bulldog Drummond","1938","Adventure,Sci-Fi"
"tt0031072","nm0857949","Bad Little Angel","Bad Little Angel","1939","Drama"
"tt0031088","nm0920074","Beau Geste","Beau Geste","1939","Action,Adventure,Drama"
"tt0031138","nm0128715","Captain Spanky's Show Boat","Captain Spanky's Show Boat","1939","Comedy,Family,Musical"
"tt0031268","\N","Em Hastes Limpas","Em Hastes Limpas","1939","Documentary"
"tt0031301","nm0916125","Feud of the Range","Feud of the Range","1939","Action,Adventure,Romance"
"tt0031322","nm0840042","The Flying Deuces","The Flying Deuces","1939","Comedy,War"
"tt0031326","nm0917364","The People of the Hogbo Farm","Folket på Högbogården","1939",NULL
"tt0031487","nm0006943","Inside Information","Inside Information","1939","Action,Adventure,Crime"
"tt0031508","nm0655065","Girls in Distress","Jeunes filles en détresse","1939","Drama"
"tt0031528","nm0792450","The Kansas Terrors","The Kansas Terrors","1939","Western"
"tt0031530","nm0782597","The Kid from Kokomo","The Kid from Kokomo","1939","Comedy,Romance"
"tt0031547","nm0831577","The Lady and the Mob","The Lady and the Mob","1939","Action,Adventure,Comedy"
"tt0031574","nm0144848","La linda Beatriz","La linda Beatriz","1939",NULL
"tt0031622","nm0058270","Manhattan Shakedown","Manhattan Shakedown","1937","Drama"
"tt0031655","nm0126565","The Minister's Friend","A miniszter barátja","1939","Comedy"
"tt0031684","nm0497961","Murder in the Night","Murder in Soho","1939","Crime,Drama"
"tt0031725","nm0523932","Ninotchka","Ninotchka","1939","Comedy,Romance"
"tt0031752","nm0593632","Old Mother Riley M.P.","Old Mother Riley M.P.","1939","Comedy"
"tt0031766","nm0423964","Oss baroner emellan","Oss baroner emellan","1939","Comedy"
"tt0031782","nm0094801","Papà per una notte","Papà per una notte","1939","Comedy,Romance"
"tt0031787","nm0878338","Paris Honeymoon","Paris Honeymoon","1939","Comedy,Musical"
"tt0031805","nm0163332","Polar Pals","Polar Pals","1939","Animation,Comedy,Family"
"tt0031846","nm0383856","Nothing But the Truth","Rena rama sanningen","1939","Comedy"
"tt0031869","nm0005062","Robin Hood Makes Good","Robin Hood Makes Good","1939","Animation,Comedy,Family"
"tt0031899","nm0163332","Scalp Trouble","Scalp Trouble","1939","Animation,Comedy,Family"
"tt0031909","nm0118807","The Secret of Dr. Kildare","The Secret of Dr. Kildare","1939","Drama"
"tt0031954","nm0002061","Sons of the Sea","Sons of the Sea","1939","Drama,War"
"tt0031965","nm0482742","De spooktrein","De spooktrein","1939","Comedy,Crime,Horror"
"tt0032051","nm0172485","Trapped in the Sky","Trapped in the Sky","1939","Drama"
"tt0031998","nm0823864","Swing Hotel","Swing Hotel","1939","Musical,Short"
"tt0032138","nm0281808,nm0002030,nm0503777,nm0851537,nm0896542","The Wizard of Oz","The Wizard of Oz","1939","Adventure,Family,Fantasy"
"tt0032155","nm0000406","Young Mr. Lincoln","Young Mr. Lincoln","1939","Biography,Drama"
"tt0123979","nm0796645","Love on Tap","Love on Tap","1939","Musical,Short"
"tt0129978","nm0666852","Hahn im Korb","Hahn im Korb","1937",NULL
"tt0134213","nm0002061","Who Goes Next?","Who Goes Next?","1938","War"
"tt0134884","nm0403126","Passenger to London","Passenger to London","1937","Thriller"
"tt0136548","nm0537881","Strong Hearts in the Storm","Starke Herzen","1937",NULL
"tt0137007","nm0711859","The Lady Is a Bit Cracked","A hölgy egy kissé bogaras","1938","Comedy"
"tt0142987","nm0487237","The Wily Weasel","The Wily Weasel","1937","Animation,Short"
"tt0143906","nm0628149","The Story That Couldn't Be Printed","The Story That Couldn't Be Printed","1939","Biography,History,Short"
